Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Average.Packet.Size,SYN.Flag.Count,ACK.Flag.Count,PSH.Flag.Count,ProtocolName
0,1,651.0754524684512,3.075246250136942,4.902318772516767,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,418431.3562400598,9.686283405374189,9.495565687703904,8582.344516991969,579.5850689326128,362.5120474712152,0,1,1,FTP_DATA
22,6,18594189.13215008,13.921210822977097,9.209459099093207,1606.992758902422,1331.7454151958557,102.4972622632208,1,1,1,SSH
443,6,45798.0,6.0,5.0,334.0,18.0,32.0,0,0,1,SSL
22,6,53362035.13304086,1.7044590205125356,0.0,629.3870968422328,0.0,405.1365117543589,1,1,0,SSH
0,0,583.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,38800165.23996159,3.508795096638375,0.0,857.0587301435343,0.0,354.07468001877464,1,1,0,SSH
53,17,119854309.0,1601.0,528.0,62913.0,69764.0,62.3339596054,0,0,0,DNS
20,6,336.3000747068756,2.252351001349996,0.0,15.523355730474735,0.0,7.569373848853426,0,1,0,FTP_DATA
443,6,902849.0,16.0,20.0,2006.0,8264.0,285.2777777778,0,0,1,SSL
0,0,124.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,14.148390146329136,2.331572866918052,0.0,14.418824586286956,0.0,8.795774665581682,0,1,0,FTP_DATA
443,6,719438.0,7.0,4.0,584.0,205.0,71.7272727273,0,0,1,SSL
443,6,107101538.0,375.0,454.0,598600.0,16545.0,742.0325693607,0,0,1,GMAIL
59979,17,107802085.0,1033.0,1031.0,135527.0,38413.0,84.2921511628,0,0,0,DNS
80,6,1350171.0,4.0,5.0,435.0,777.0,134.6666666667,0,0,1,HTTP
443,6,386754.0,36.0,56.0,4643.0,88062.0,1007.6630434783,0,0,1,SSL
443,6,13699985.0,9.0,7.0,346.0,4801.0,321.6875,0,0,1,SSL
80,6,188596.0,4.0,6.0,0.0,365.0,36.5,0,0,1,HTTP
53,17,36617315.1143126,2.7893967062816563,2.715890561736994,107.52751355944824,109.43386470546122,41.6382266354636,0,0,0,DNS
0,0,291.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,150.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1109.147584599038,3.64972475204426,0.0,21.13853005552032,0.0,8.104296159880716,0,1,0,FTP_DATA
55879,6,80018065.0,46.0,42.0,5376.0,16660.0,251.193181818182,1,1,0,SSL
3128,6,22500347.0,2.0,0.0,12.0,0.0,9.0,0,1,0,SSL
22,6,19880780.113057848,14.119133621382328,9.642953691881832,2151.715412341913,1087.0922169855248,184.90723739053087,1,1,1,SSH
443,6,5386191.0,7.0,6.0,395.0,5200.0,430.3846153846,0,0,1,SSL
0,0,337.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,11405972.412635105,17.954309591003135,19.775635058612167,1248.802470227938,582.079435611142,37.21802029575823,1,1,0,SSH
443,6,318766.0,17.0,18.0,1490.0,14710.0,462.857142857143,0,0,1,SSL
443,6,113324181.0,352.0,460.0,13874.0,579310.0,730.5221674877,0,0,1,GMAIL
20,6,285083.39058198803,7.473557112626368,8.113000375404425,1289.8361323077413,460.41845018448487,101.8438957900232,0,1,1,FTP_DATA
53,17,21487541.0,249.0,92.0,9577.0,11264.0,61.2404692082,0,0,0,DNS
57429,17,119926450.0,924.0,2788.0,122455.0,108576.0,62.2675107759,0,0,0,DNS
0,1,171.81854560962032,2.865544694360522,5.129973606584563,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,17278031.32479877,18.467064143546736,10.909772678839504,2681.006930996503,1105.9857201204334,174.54176626925772,1,1,1,SSH
443,6,54279221.0,4.0,2.0,56.0,112.0,37.3333333333,1,1,0,GMAIL
443,6,789012.0,6.0,8.0,126.0,4055.0,298.6428571429,0,0,1,GMAIL
443,6,7698731.0,29.0,29.0,9048.0,2318.0,195.9655172414,0,0,1,GMAIL
22,6,21984963.506626666,2.1165069141227173,0.0,37.30717656403656,0.0,25.17089146044309,1,1,0,SSH
53,17,117878888.0,1002.0,999.0,39108.0,141446.0,90.2483758121,0,0,0,DNS
443,6,83978.0,7.0,26.0,42.0,58412.0,1771.5151515152,0,1,0,SSL
443,6,61832469.0,9.0,7.0,1127.0,1007.0,136.25,1,1,0,GMAIL
3128,6,424358.0,6.0,8.0,1707.0,634.0,167.2142857143,0,0,1,FTP_DATA
8089,6,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
20,6,338346.3136645586,5.071091239091589,6.430693163266692,2180.7719447977584,1324.0670956487447,402.1123180839151,0,1,1,FTP_DATA
0,0,352.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
51628,6,215.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,119115261.0,1377.0,1368.0,54320.0,179633.0,85.23934,0,0,0,DNS
55804,6,120.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
22,6,11067865.2287367,14.844939850115106,9.313529558728275,2445.75454009726,2498.4465920790203,207.4936279072716,1,1,1,SSH
3128,6,878189.0,13.0,16.0,3110.0,2073.0,178.724137931,0,0,1,GMAIL
22,6,113570801.3988798,85.26193602442464,72.21589577228308,3299.740766304504,3314.6428755579186,39.63077824032276,1,1,0,SSH
443,6,92422689.0,180.0,202.0,4706.0,255287.0,680.609947644,0,0,1,GMAIL
443,6,3372683.0,7.0,5.0,717.0,234.0,79.25,0,0,1,GMAIL
0,0,56.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,115711966.0,31.0,28.0,3701.0,9070.0,216.4576271186,0,0,1,GMAIL
20,6,25.82003268533009,0.8513830824521333,1.057268051915011,0.0,0.0,0.0,0,1,0,FTP_DATA
3128,6,715799.0,12.0,15.0,3006.0,1772.0,176.962962963,0,0,1,GMAIL
53,17,119469412.0,1253.0,720.0,49341.0,92874.0,72.0968068931,0,0,0,DNS
54030,6,519251.0,17.0,3.0,4540.0,1757.0,314.85,0,1,1,FTP_DATA
0,0,567.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,6323962.0,28.0,72.0,6226.0,32822.0,390.48,0,0,1,GMAIL
53,17,346.0,1.0,1.0,24.0,24.0,36.0,0,0,0,DNS
22,6,89588208.06808242,5.897221179875468,0.0,2193.439818288185,0.0,296.3637189227174,1,1,0,SSH
22,6,17280007.28265945,13.230044562594712,9.632835931409542,3121.7011037812267,1922.5766476404783,225.80755128520047,1,1,1,SSH
22,6,17825172.536940757,16.40775674717848,10.787725663590644,2191.8021336741413,2360.9758421637107,195.08342402740183,1,1,1,SSH
3128,6,119997347.0,75.0,106.0,6524.0,84346.0,503.0331491713,1,1,0,GMAIL
20,6,335.76261160569385,0.8753547211744457,2.3557598921852474,7.520854030798513,6.4673432352897935,5.24077658917453,0,1,0,FTP_DATA
443,6,960936.0,11.0,12.0,3136.0,1923.0,219.9565,0,0,1,GMAIL
53,17,111203540.6493242,1053.664633271526,1030.3057203731444,145391.9304380202,36964.51309086867,85.24280032993705,0,0,0,DNS
20,6,447551.6882790889,5.713552642164213,4.8683929191145925,892.0944805053645,231.23661167467623,95.01250072016296,0,1,1,FTP_DATA
3128,6,3357549.0,11.0,12.0,1195.0,4583.0,253.7826086957,1,1,0,GMAIL
53776,6,161064.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
0,1,428.5309222887408,2.7210870340797406,3.2294109820443206,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,59091475.0,9.0,11.0,473.0,37546.0,1924.6,1,1,0,HTTP
53,17,119360274.0,941.0,941.0,38297.0,121389.0,84.8655685441,0,0,0,DNS
443,6,127471.0,17.0,37.0,102.0,81772.0,1516.2962962963,0,1,0,SSL
0,0,326.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,116554787.0,5.0,7.0,138.0,152.0,28.0,1,1,0,SSL
443,6,160.0,2.0,1.0,12.0,31.0,16.3333333333,0,0,0,SSL
20,6,5889.631445713054,0.8638654741191542,2.588926549704027,2628.0761746773646,0.0,1819.3090453268053,1,1,0,FTP_DATA
20,6,278.7968554121054,1.2921781790979951,0.9228887693291546,5.3119390633810415,6.122825238758736,9.364344878468604,0,1,0,FTP_DATA
443,6,495688.0,13.0,10.0,2214.0,304.0,109.4782608696,0,0,1,SSL
53,17,30511174.0,432.0,434.0,16051.0,45706.0,71.3545034642,0,0,0,DNS
51242,17,119593411.0,1166.0,1181.0,156443.0,45078.0,85.8772901576,0,0,0,DNS
53,17,440.0,2.0,2.0,80.0,214.0,83.5,0,0,0,DNS
443,6,3180900.0,8.0,6.0,418.0,5560.0,427.0,0,0,1,SSL
53,17,2.0,2.0,0.0,64.0,0.0,48.0,0,0,0,DNS
0,0,192.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3241,6,15.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,54.0,4.0,6.0,6642.0,0.0,809.0,0,1,0,GMAIL
443,6,3729317.0,18.0,14.0,3277.0,2610.0,183.96875,0,0,1,GMAIL
443,6,2159701.0,17.0,16.0,1018.0,8694.0,294.303030303,0,0,1,SSL
0,0,287.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,20682679.266436297,14.653715164321154,12.290757358169282,2040.3215697971664,2168.086827192926,156.49053865581345,1,1,1,SSH
53,17,27329112.0,356.0,351.0,13576.0,47509.0,86.4710042433,0,0,0,DNS
53,6,32067007.0,2.0,0.0,576.0,0.0,432.0,1,1,0,DNS
22,6,20986754.619174164,16.221854350810595,8.422619175101218,2137.84420882194,1363.51063034397,150.27603986659673,1,1,1,SSH
0,0,240.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,291694.0,15.0,10.0,2064.0,13204.0,610.72,0,0,1,SSL
50328,6,788.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
53,6,386.0,1.0,3.0,0.0,0.0,0.0,0,1,0,DNS
50905,6,80.0,2.0,0.0,12.0,0.0,9.0,0,1,0,FTP_DATA
443,6,45084929.0,4.0,4.0,106.0,276.0,54.375,1,1,0,SSL
20,6,5940.794213818711,2.2906918563828595,0.0,7.494143856869607,0.0,1.9821235279257303,0,1,0,FTP_DATA
22,6,48578310.10505208,501.1861416736712,598.15882684397,44838.53953968728,593297.9139128547,495.87627266667926,1,1,0,SSH
53,17,72770246.0,769.0,773.0,29918.0,100324.0,84.4870298314,0,0,0,DNS
20,6,620.6506395849917,2.118427055628259,0.0,13.54961072039058,0.0,7.960158712396563,0,1,0,FTP_DATA
0,1,284.1840420020506,2.808851015910892,3.196780642199119,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,9.0,2.0,0.0,0.0,0.0,0.0,0,1,0,DNS
53,17,119656900.0,1801.0,897.0,69704.0,119383.0,70.0967383247,0,0,0,DNS
53448,6,6380.0,8.0,3.0,5095.0,231.0,484.1818181818,0,1,1,HTTP
57892,6,1384.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
443,6,91368.0,8.0,7.0,332.0,3905.0,282.4666666667,0,0,1,SSL
20,6,29146595.448698383,10.32891725390798,17.510223901262336,6247.938097825227,21530.108443061006,1335.5162705294958,0,1,1,FTP_DATA
53,17,8.0,2.0,0.0,90.0,0.0,67.5,0,0,0,DNS
51242,17,119002786.0,2277.0,2287.0,247372.0,86337.0,73.1255477651,0,0,0,DNS
0,0,343.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
56629,6,326.0,4.0,0.0,138.0,0.0,36.0,0,1,0,HTTP
443,6,96.0,1.0,1.0,63.0,0.0,63.0,1,1,0,GMAIL
0,0,233.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,1145451.0,15.0,19.0,4043.0,14264.0,538.4411764706,0,0,1,GMAIL
3128,6,90557578.0,12.0,16.0,232.0,284.0,20.0714285714,1,1,0,GMAIL
53,17,124131146.12680174,2247.900446481163,2270.7885001753334,86634.72165449498,259491.02737820309,76.79700708822647,0,0,0,DNS
443,6,10638070.0,15.0,9.0,1172.0,5942.0,296.4166666667,0,0,1,SSL
0,0,348.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,78948.0,6.0,8.0,400.0,314.0,62.0,1,1,0,SSL
22,6,20961184.00671951,14.551103276628869,11.213404770248424,3150.810587059824,2890.764501864074,221.2674468624832,1,1,1,SSH
3128,6,515.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
20,6,476845.53030868416,5.270160915504436,7.12212158374717,1678.6926101151362,432.7324993858129,124.05748547799618,0,1,1,FTP_DATA
51308,6,575.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
53,17,129066054.05887468,1382.080482632578,1339.8049224541485,50788.65310314902,156861.21780507584,88.91905616761315,0,1,0,DNS
49543,6,2.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
22,6,56814355.512813605,3.252377142032482,0.0,887.7500303512388,0.0,472.0808746841608,1,1,0,SSH
443,6,119997368.0,44.0,42.0,1957.0,4828.0,80.8720930233,1,1,0,GMAIL
443,6,19995.0,2.0,3.0,92.0,120.0,51.6,1,1,0,SSL
0,1,834.8223649136675,3.922209105776093,2.9660370676751926,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,1244342.0,7.0,4.0,3648.0,1258.0,512.6363636364,1,1,0,SSL
80,6,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
80,6,447.0,1.0,3.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,30511379.0,94.0,227.0,4326.0,646773.0,2028.3457943925,0,0,1,SSL
22,6,25116119.69122606,14.82013299578966,7.343635628791834,2149.7710529610004,2622.567625975693,225.4018436735852,1,1,1,SSH
62828,6,8913.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
3128,6,108928024.0,1.0,1.0,60.0,60.0,90.0,1,1,0,GMAIL
49560,6,32.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
0,1,652.377632173983,3.954749129847205,3.983646987079281,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,256.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,1595238.0,6.0,8.0,674.0,5440.0,436.7142857143,0,0,1,SSL
20,6,538419.148524685,6.403098512331385,6.315096036311529,627.7375726131996,212.7397483520016,69.51489206300849,0,1,1,FTP_DATA
0,0,116.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,119995502.0,11.0,16.0,6513.0,3960.0,464.2593,1,1,0,GMAIL
443,6,11422.0,1.0,1.0,6.0,6.0,9.0,0,1,0,SSL
22,6,149721749.26193714,5430.468857933722,3333.1356469586585,14166643.462310072,100626.02392536336,1665.5117330782482,1,1,0,SSH
50654,6,16450.0,6.0,0.0,36.0,0.0,7.0,0,1,0,HTTP
53,17,118242824.0,1118.0,560.0,43769.0,75100.0,70.8647199046,0,0,0,DNS
22,6,62638570.63042193,2011.8900960244464,1418.555750939174,4408112.150616678,43119.27127985008,1664.8614597434018,1,1,0,SSH
3128,6,75502264.0,10.0,30.0,1835.0,2464.0,107.625,0,1,0,GMAIL
443,6,39459.0,6.0,5.0,424.0,18.0,40.1818181818,0,0,1,SSL
20,6,770.0160615321515,1.6591228571096073,0.0,10.35960493949982,0.0,9.182038079149372,0,1,0,FTP_DATA
0,0,193.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,44.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,139066.0,8.0,7.0,434.0,281.0,60.2,1,1,0,SSL
62253,6,12.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,460894.0,15.0,14.0,662.0,9900.0,364.2068965517,0,0,1,SSL
443,6,185376.0,4.0,4.0,92.0,92.0,28.75,1,1,0,GMAIL
53,17,119850254.0,968.0,956.0,38892.0,122742.0,84.0327442827,0,0,0,DNS
0,0,273.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,117596055.5806728,78.72640167479761,68.72555535104023,4828.282036828463,5893.828501858161,94.17012076955824,1,1,0,SSH
53,17,119860797.0,1454.0,1436.0,55431.0,192266.0,85.7228373702,0,0,0,DNS
0,0,195.0,2.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,13743.0,3.0,3.0,167.0,0.0,27.8333333333,0,0,1,HTTP
3128,6,4120.0,4.0,0.0,24.0,0.0,7.5,0,1,0,FTP_DATA
80,6,441314.0,5.0,5.0,739.0,219.0,95.8,0,0,1,FTP_DATA
20,6,0.8268214241025462,0.902560304468658,0.7876811316053691,0.0,0.0,0.0,0,1,0,FTP_DATA
20,6,118754.79068385877,6.446430425812317,3.286338702971204,2781.9538573991304,0.0,319.0975394123184,0,1,1,FTP_DATA
3128,6,1241137.0,8.0,8.0,731.0,3820.0,284.4375,0,0,1,GMAIL
20,6,73565263.77382274,6.449732543927504,5.469063947168692,3320.5987335861664,1565.742653876839,358.2685374971182,0,1,1,FTP_DATA
0,0,350.0,4.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,695.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,7191.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
443,6,1756929.0,16.0,17.0,6749.0,6424.0,399.1818181818,0,0,1,SSL
53,17,119671899.0,1081.0,1081.0,41771.0,143548.0,85.73358,0,0,0,DNS
20,6,64.81251689357399,2.560593589729916,0.0,14.778730157546638,0.0,10.360028015939925,0,1,0,FTP_DATA
53,17,124191821.20730676,1393.7873260731467,567.9693947583569,56811.60281084099,78034.92524033423,61.43657382994777,0,1,0,DNS
20,6,16.848520788389543,2.526606316756899,0.0,11.56815544280514,0.0,6.942513564905855,0,1,0,FTP_DATA
443,6,1792955.0,14.0,12.0,1277.0,4395.0,218.1538461538,0,0,1,SSL
0,0,199.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,162943.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
443,6,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
53,6,46.0,1.0,1.0,0.0,0.0,0.0,0,1,0,DNS
443,6,27.0,2.0,0.0,0.0,0.0,0.0,0,1,0,SSL
20,6,328.9678347021463,1.044502577364735,1.971040104052616,0.0,0.0,0.0,0,1,0,FTP_DATA
3128,6,90787246.0,29.0,2.0,5407.0,0.0,174.4193548387,0,0,1,GMAIL
20,6,1393.575818574998,2.55603894665318,0.0,9.48159347154752,0.0,8.847186951779571,0,1,0,FTP_DATA
53,6,68181177.0,6.0,5.0,98.0,908.0,91.4545454545,0,0,1,DNS
443,6,23763156.0,22.0,20.0,2082.0,1324.0,88.7857142857,1,1,0,SSL
443,6,14333.0,6.0,2.0,106.0,84.0,31.25,1,1,0,GMAIL
443,6,49014051.0,16.0,16.0,498.0,794.0,43.15625,1,1,0,SSL
22,6,114048018.32897544,414.06553927569314,436.3642198496359,66615.19978629888,223563.5871255464,294.4404290508895,1,1,0,SSH
80,6,155.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
0,0,714.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,384083.0,13.0,10.0,512.0,472.0,42.7826086957,0,0,1,HTTP
80,6,465922.0,11.0,7.0,1102.0,6399.0,416.7222222222,0,0,1,HTTP
0,1,64.50764549974218,3.269815763520371,3.041404248347104,0.0,0.0,0.0,0,0,0,IP_ICMP
50189,6,3161.0,1.0,3.0,6.0,18.0,7.5,0,1,0,HTTP
3128,6,30419502.0,8.0,7.0,686.0,3797.0,298.8666666667,0,0,1,GMAIL
0,0,209.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,640.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,93746023.24041437,1165.637575092276,764.765069134388,208089.9930303501,570003.4469940697,545.8925847026337,1,1,0,SSH
0,0,691.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,114395120.0,19.0,19.0,6862.0,5492.0,363.2105263158,0,1,0,GMAIL
20,6,30651497.34334809,5.802868911451657,3.43818303081067,526.2696504315791,140.34370795500902,78.4367016643566,0,1,1,FTP_DATA
443,6,763174.0,14.0,12.0,2336.0,2020.0,167.5384615385,0,0,1,GMAIL
53651,6,50.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,119991473.0,3982.0,1722.0,150803.0,232300.0,67.17006,0,0,0,DNS
20,6,328516.52014694765,3.5631172934821955,4.532048914723305,3100.6503040548896,1451.9064661148354,515.0156608883569,0,1,1,FTP_DATA
20,6,393953.1499325981,2.194416682443208,5.338706816481739,2258.5276336738134,3578.225948056368,788.157786104161,0,1,1,FTP_DATA
0,0,163.0,2.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,994958.6524108364,3.607722612740787,4.401030471015902,861.166839054175,279.18576858760434,75.89997242036377,0,1,1,FTP_DATA
3128,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
52797,6,153.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
0,0,543.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,650366.0,12.0,11.0,888.0,1292.0,112.086956521739,1,1,0,GMAIL
20,6,290675.32501576416,4.214689297407369,3.2038375975692546,487.3644042697098,324.3332051252047,126.82278563850345,0,1,1,FTP_DATA
53,17,263.0,1.0,1.0,22.0,22.0,33.0,0,0,0,DNS
443,6,168553.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
0,0,697.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,53854869.06307102,2.6538568386771626,0.0,887.8617070812493,0.0,353.890474466577,1,1,0,SSH
3128,6,6064914.0,15.0,18.0,652.0,2428.0,93.3333333333,0,0,1,GMAIL
3128,6,90278566.0,7.0,8.0,467.0,1164.0,109.1333333333,0,1,0,GMAIL
443,6,119987409.0,20.0,27.0,4575.0,833.0,125.5957446809,1,1,0,SSL
53,17,168.24939438750857,1.029605890173923,0.9800726029665862,22.91648251993857,26.34292865114333,39.1100374129073,0,1,0,DNS
20,6,53.24382340192541,1.9052811852366744,0.0,12.907946818025843,0.0,6.772526556510842,0,1,0,FTP_DATA
59453,6,16.0,2.0,0.0,12.0,0.0,9.0,0,1,0,SSL
53,17,48728126.0,439.0,373.0,16872.0,48699.0,80.7955665025,0,0,0,DNS
20,6,16.563127033304603,1.4134995141450457,0.0,12.50202995015087,0.0,9.084941398181623,0,1,0,FTP_DATA
0,0,425.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,23074591.289084032,17.98332304792874,7.633415697425042,1554.9961943205235,2226.01229769275,166.1576464446185,1,1,1,SSH
53,17,119609585.0,817.0,464.0,31602.0,60392.0,71.8540202966,0,0,0,DNS
443,6,41992273.0,15.0,15.0,904.0,1112.0,67.2,0,0,1,GMAIL
22,6,26494051.931298047,1.7491276301254028,0.0,563.8380442842532,0.0,425.1234437823862,1,1,0,SSH
2583,6,328.0,1.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
3128,6,118213096.0,917.0,160.0,40279.0,177196.0,202.3974001857,1,1,0,GMAIL
22,6,129999854.73214892,4918.636242626449,2884.6663696819014,14806233.81570202,94181.41076133538,1250.701542437382,1,1,0,SSH
22,6,70514575.56849661,2336.493576408613,1143.1272965818537,6132550.290549963,53672.43899403372,1382.457976722882,1,1,0,SSH
80,6,1856717.0,6.0,6.0,1316.0,1518.0,236.1666666667,0,0,1,HTTP
45440,6,53.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,19.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
22,6,21058948.807747856,15.503516570669632,10.47453912224811,2236.6716986594865,2074.159814095332,152.32699504692013,1,1,1,SSH
22,6,129759968.02411851,192.99563692626137,159.87427012204924,30533.013114787645,91547.06020009922,269.3155134851453,1,1,0,SSH
443,6,293880.0,24.0,23.0,4212.0,25340.0,628.7659574468,0,0,1,SSL
53,17,119268486.0,838.0,381.0,32451.0,49728.0,67.4421657096,0,0,0,DNS
3128,6,1156408.0,7.0,10.0,1391.0,1169.0,150.5882352941,0,0,1,HTTP
443,6,545610.0,4.0,2.0,799.0,0.0,258.6666666667,1,1,0,GMAIL
20,6,77.12556498737699,1.2556519351512538,3.631493708389797,0.0,0.0,0.0,0,1,0,FTP_DATA
3128,6,1676649.0,14.0,10.0,8004.0,1812.0,409.0,0,0,1,HTTP
53,17,82.0,2.0,2.0,48.0,48.0,30.0,0,0,0,DNS
443,6,2.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
22,6,65928938.78617206,3.0221316142218395,0.0,772.5223098325765,0.0,317.5039118539649,1,1,0,SSH
0,0,236.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,236.1051776084545,1.1837271686653703,0.8802924920910354,6.944718937214052,6.782890589876169,6.812587076481407,0,1,0,FTP_DATA
3128,6,14921526.0,1.0,3.0,6.0,69.0,20.25,0,1,0,GMAIL
20,6,131.89958922396613,0.7432505354013093,2.874808041558945,0.0,0.0,0.0,0,1,0,FTP_DATA
443,6,10077702.0,10.0,8.0,643.0,7251.0,438.5555555556,0,0,1,SSL
443,6,4777546.0,8.0,6.0,1005.0,613.0,115.5714285714,0,0,1,SSL
20,6,1907.2264378363795,4.540850501962151,0.0,23.05459675836022,0.0,7.775649522269657,0,1,0,FTP_DATA
443,6,114351257.0,13.0,11.0,404.0,965.0,59.2083333333,1,1,0,GMAIL
0,0,848.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,373620.0,6.0,3.0,568.0,152.0,80.0,0,0,1,SSL
443,6,32.0,1.0,3.0,0.0,92.0,23.0,0,1,0,GMAIL
53,6,69.0,1.0,2.0,0.0,0.0,0.0,0,1,0,DNS
443,6,99846.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
53,17,118169367.0,1159.0,1154.0,45865.0,146087.0,83.0017293558,0,0,0,DNS
0,1,338.8160467838248,2.735159882107065,2.054681108833558,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,38534112.09947038,1.809129286236292,0.0,585.3829758352144,0.0,344.9398088483489,1,1,0,SSH
22,6,3430125.1470235097,1.5937753828549284,0.0,325.5791468314171,0.0,300.3318991956272,1,1,0,SSH
443,6,6997791.0,25.0,17.0,2360.0,11584.0,332.0,0,0,1,SSL
53,6,119161607.0,7.0,3.0,98.0,954.0,105.2,0,0,1,DNS
443,6,116510841.0,25.0,18.0,3072.0,9276.0,287.1627906977,0,0,1,SSL
22,6,134938212.7807022,5675.36170067631,3245.2039520234903,12616752.994030451,87079.70700160081,1049.2979753162315,1,1,0,SSH
22,6,1333895.252832806,17.231354524831342,8.929762129717027,1473.756127006793,1331.9013512435547,93.25774981386444,1,1,1,SSH
443,6,27232145.0,2.0,0.0,0.0,0.0,0.0,0,1,0,SSL
53,17,119052775.0,1182.0,569.0,47184.0,69831.0,66.8537978298,0,0,0,DNS
37578,6,1064.0,3.0,4.0,77.0,0.0,11.0,0,1,0,SSL
53,17,119574651.0,1972.0,1962.0,74452.0,217399.0,74.1959837316,0,0,0,DNS
20,6,318391.8932473889,8.590687306168437,6.826505912719105,2592.365830036664,2447.857362527793,367.9001955249609,0,1,1,FTP_DATA
3128,6,14820402.0,2.0,2.0,12.0,69.0,21.75,0,1,0,GMAIL
